x,y,heights,dt,conf,stype,ssh_flag,gauss,photon_rate,cloud,mss,ocean,lpe,ib
599663.2329534569,9586966.155470569,-0.11200333,144088538.4557025,0.016637713,1,0,0.198,6.3636365,1,18.036398,-0.0046529165,0.057593368,-0.06683752
599662.0936416968,9586962.541895583,-0.18577957,144088538.4562382,0.016662024,1,0,0.145,8.4,1,18.036398,-0.0046529165,0.057593368,-0.06683752
599661.0790877782,9586959.320782842,-0.21099854,144088538.45671538,0.028530957,1,0,0.113,9.833333,1,18.03636,-0.0046529225,0.05759337,-0.06683747
599659.9873014034,9586955.853539253,-0.12842178,144088538.4572287,0.023066882,1,0,0.121,10.357142,1,18.03636,-0.004652922,0.057593368,-0.066837594
599658.3188481103,9586950.556101432,0.05600357,144088538.45801333,0.008525182,1,0,0.557,7.3333335,1,18.036352,-0.0046529244,0.05759337,-0.06683743
599656.0511940031,9586943.365241766,0.2728424,144088538.45907807,0.0076036686,1,0,0.558,6.1363635,1,18.036263,-0.004652948,0.05759337,-0.06683698
599653.8996302626,9586936.545810873,0.24642944,144088538.4600879,0.0076843575,1,0,0.631,7.631579,1,18.036224,-0.0046529574,0.057593353,-0.06683645
599652.6401564896,9586932.557460455,0.32451057,144088538.46067828,0.015043752,1,0,0.118999995,8.75,1,18.036226,-0.0046529565,0.057593353,-0.066836216
599650.863696226,9586926.935286367,-0.14602852,144088538.46151063,0.042445943,1,0,0.081,6.181818,1,18.03622,-0.004652957,0.057593353,-0.066836245
599648.0512193216,9586918.036785372,-0.20482063,144088538.4628274,0.028516505,1,0,0.100999996,7.0,1,18.03616,-0.004652974,0.057593353,-0.06683633
599646.6756204786,9586913.686577791,-0.18496895,144088538.46347094,0.026873996,1,0,0.111999996,8.75,1,18.03615,-0.0046529765,0.057593353,-0.06683645
599645.5464011852,9586910.117946666,-0.22604561,144088538.46399885,0.029403973,1,0,0.116,9.533334,1,18.03615,-0.0046529765,0.057593353,-0.066836245
599643.7938267873,9586904.580286955,-0.19395638,144088538.46481764,0.014773909,1,0,0.14099999,7.2222223,1,18.03615,-0.004652986,0.057593346,-0.0668358
599641.7619613281,9586898.16640407,-0.18748474,144088538.46576604,0.018017381,1,0,0.151,7.2105265,1,18.036112,-0.0046529933,0.05759334,-0.06683561
599639.95833059,9586892.478069296,-0.21497726,144088538.466607,0.01970433,1,0,0.148,7.6666665,1,18.03609,-0.0046529984,0.05759334,-0.066835634
599638.2209423822,9586887.003026249,-0.20579529,144088538.4674158,0.021105379,1,0,0.125,7.1666665,1,18.03601,-0.004653019,0.05759334,-0.06683572
599636.7446803055,9586882.333683558,-0.201231,144088538.46810657,0.03240698,1,0,0.088999994,7.625,1,18.03598,-0.00465303,0.05759334,-0.06683568
599635.1092944882,9586877.17550483,-0.11606598,144088538.4688683,0.021052312,1,0,0.122999996,7.0,1,18.035975,-0.0046530315,0.05759334,-0.066835746
599633.64394004,9586872.583637416,-0.072114944,144088538.46954638,0.020813277,1,0,0.138,9.857142,1,18.035976,-0.0046530315,0.05759334,-0.06683568
599632.5754779058,9586869.24903735,-0.20029259,144088538.47003844,0.04131753,1,0,0.085999995,10.076923,1,18.035963,-0.0046530315,0.05759334,-0.06683548
599631.09164737,9586864.620958358,-0.2211914,144088538.47072127,0.03671343,1,0,0.07,8.176471,1,18.035906,-0.004653037,0.057593334,-0.06683521
599628.6971627823,9586857.153975874,-0.2263279,144088538.47182244,0.033538513,1,0,0.081,7.4736843,1,18.03589,-0.0046530417,0.05759332,-0.066835105
599627.00165306,9586851.868377816,-0.21144676,144088538.472602,0.03557931,1,0,0.091,8.333333,1,18.03589,-0.004653056,0.057593323,-0.06683507
599625.3106674764,9586846.598211452,-0.14268875,144088538.47337893,0.01565414,1,0,0.21,7.4210525,1,18.035843,-0.0046530706,0.05759332,-0.06683512
599622.80971814,9586838.808285397,0.045793533,144088538.47452742,0.010760933,1,0,0.29,5.7916665,1,18.035818,-0.0046530804,0.057593316,-0.06683502
599619.9074493083,9586829.77468668,0.086128235,144088538.47585937,0.016539235,1,0,0.16499999,5.0740743,1,18.035753,-0.004653087,0.057593316,-0.06683469
599617.1215488472,9586821.10572842,0.028100967,144088538.4771374,0.016693298,1,0,0.162,5.72,1,18.035715,-0.0046531013,0.05759326,-0.066834435
599614.8789272219,9586814.128297446,-0.037813187,144088538.4781661,0.017547073,1,0,0.149,6.130435,1,18.035717,-0.0046531158,0.057593256,-0.06683415
599612.638825379,9586807.158807317,-0.06031418,144088538.47919384,0.017994752,1,0,0.132,6.3636365,1,18.035666,-0.004653131,0.05759326,-0.06683368
599610.3424378834,9586800.012087977,-0.102918625,144088538.48024753,0.029960115,1,0,0.12,6.7619047,1,18.035643,-0.00465314,0.05759326,-0.06683333
599608.5284950387,9586794.363874014,-0.106853485,144088538.4810805,0.026512006,1,0,0.144,6.6666665,1,18.03564,-0.0046531395,0.057593256,-0.066833265
599606.1013507328,9586786.800971627,-0.07659531,144088538.4821961,0.013650416,1,0,0.179,6.0869565,1,18.03559,-0.0046531544,0.057593253,-0.06683336
599603.5265746102,9586778.77335686,-0.061267853,144088538.48338026,0.019672066,1,0,0.17199999,6.25,1,18.035534,-0.0046531707,0.05759324,-0.06683324
599600.9186706692,9586770.63414081,0.014131546,144088538.4845812,0.023129992,1,0,0.147,5.1923075,1,18.035507,-0.004653189,0.057593238,-0.06683286
599598.2507792366,9586762.300232524,0.059577942,144088538.48581138,0.028757736,1,0,0.107999995,5.2222223,1,18.035473,-0.004653199,0.057593238,-0.06683276
599595.3994760973,9586753.387167957,0.05637932,144088538.48712727,0.028392889,1,0,0.118999995,5.72,1,18.035442,-0.0046532126,0.057593036,-0.066832654
599593.2103381566,9586746.563478926,0.026796341,144088538.4881345,0.029255286,1,0,0.121,6.85,1,18.035404,-0.0046532303,0.057593014,-0.06683272
599591.866900657,9586742.365649091,0.030462265,144088538.48875424,0.023450509,1,0,0.145,7.6666665,1,18.0354,-0.0046532317,0.057593018,-0.066832654
599589.8187972163,9586735.919435078,0.095012665,144088538.48970738,0.013799636,1,0,0.18,6.6666665,1,18.035383,-0.0046532527,0.05759303,-0.06683236
599587.4729988432,9586728.513675306,0.03629303,144088538.4908032,0.026600817,1,0,0.095,8.052631,1,18.035341,-0.004653268,0.05759304,-0.066832125
599586.3141590009,9586724.85498548,-0.04556465,144088538.49134502,0.04423399,1,0,0.052,10.384615,1,18.035334,-0.0046532704,0.05759303,-0.06683217
599585.4732923319,9586722.19967399,-0.06321335,144088538.49173817,0.08691686,1,0,0.033,14.4,1,18.035334,-0.0046532704,0.05759303,-0.06683217
599584.8365748369,9586720.18784007,-0.066553116,144088538.49203584,0.08568888,1,0,0.033,15.444445,1,18.035332,-0.00465327,0.057593018,-0.06683215
599583.8880270333,9586717.187407918,-0.0679512,144088538.49248007,0.039731495,1,0,0.042999998,14.1,1,18.035261,-0.0046532704,0.057593033,-0.06683201
599583.01803432,9586714.434164166,-0.027103424,144088538.49288762,0.040249113,1,0,0.051,13.1,1,18.03526,-0.004653282,0.057593014,-0.06683205
599582.0857056535,9586711.487164237,-0.07177925,144088538.49332407,0.056904677,1,0,0.053999998,13.0,1,18.035227,-0.0046532904,0.05759301,-0.06683212
599580.8812366436,9586707.677950658,-0.061193466,144088538.49388844,0.036632128,1,0,0.087,11.076923,1,18.035227,-0.0046532904,0.05759301,-0.06683212
599579.259354434,9586702.547475671,-0.047101974,144088538.4946484,0.017616412,1,0,0.164,8.294118,1,18.035229,-0.004653293,0.057592995,-0.066832155
599577.0315212368,9586695.503939835,-0.13725471,144088538.49569187,0.018677458,1,0,0.14099999,6.5238094,1,18.035192,-0.0046533165,0.057593003,-0.06683146
599574.6561437924,9586687.995497871,-0.14405632,144088538.49680442,0.0325898,1,0,0.118,6.2272725,1,18.035158,-0.0046533295,0.057592932,-0.066830724
599572.621692368,9586681.562842222,-0.11662674,144088538.49775755,0.01541145,1,0,0.134,6.285714,1,18.035158,-0.0046533295,0.05759294,-0.066830896
599570.6303329807,9586675.26910196,-0.06645203,144088538.49869013,0.015245106,1,0,0.149,7.4210525,1,18.035114,-0.0046533393,0.057592947,-0.066830724
599568.9097319309,9586669.833647344,-0.02806282,144088538.49949577,0.029054087,1,0,0.109,7.9444447,1,18.035086,-0.004653351,0.057592925,-0.066830724
599567.1894087649,9586664.402301392,-0.033254623,144088538.5003007,0.030190986,1,0,0.107999995,7.631579,1,18.035074,-0.004653354,0.05759293,-0.06683074
599565.170466014,9586658.035428489,-0.06292915,144088538.5012443,0.029609706,1,0,0.100999996,7.5263157,1,18.035025,-0.0046533756,0.057592936,-0.06683049
599563.4305103519,9586652.552834695,-0.09473419,144088538.50205696,0.022442088,1,0,0.09199999,7.7647057,1,18.035,-0.00465339,0.057592914,-0.06683017
599561.6017034821,9586646.794126917,-0.07624817,144088538.50291052,0.031847518,1,0,0.096999995,6.590909,1,18.034998,-0.00465339,0.057592925,-0.06683023
599558.4752673991,9586636.961994205,-0.040561676,144088538.50436795,0.025832163,1,0,0.11399999,5.4615383,1,18.03495,-0.0046534003,0.057592932,-0.066830195
599556.3288724534,9586630.221390847,-0.06046486,144088538.50536704,0.025389377,1,0,0.13599999,6.130435,1,18.034918,-0.0046534147,0.057592906,-0.06683017
599554.071417683,9586623.140146334,-0.07542801,144088538.50641656,0.029257098,1,0,0.109,6.409091,1,18.034918,-0.0046534333,0.057592835,-0.06682996
599551.8866764365,9586616.287079727,-0.061689377,144088538.50743246,0.020230466,1,0,0.15599999,6.0,1,18.034906,-0.0046534464,0.057592824,-0.06682981
599549.4255077813,9586608.56814735,-0.058885574,144088538.50857708,0.028097164,1,0,0.111999996,6.0,1,18.03489,-0.0046534534,0.05759283,-0.06682958
599547.2565766891,9586601.804241884,-0.06685257,144088538.50957912,0.026267555,1,0,0.122999996,6.904762,1,18.034805,-0.0046534757,0.05759283,-0.06682958
599545.2259817764,9586595.518830173,-0.13356209,144088538.5105089,0.018704478,1,0,0.164,7.9473686,1,18.034758,-0.004653491,0.05759281,-0.06682969
599543.748554502,9586590.948629018,-0.19504166,144088538.51118523,0.02089541,1,0,0.132,8.625,1,18.034756,-0.0046534934,0.057592824,-0.06682958
599541.9672633113,9586585.441138623,-0.14959526,144088538.51199982,0.014409766,1,0,0.149,6.952381,0,18.034752,-0.0046534943,0.057592805,-0.066829465
599539.0981932152,9586576.576662725,-0.106365204,144088538.51331115,0.017923452,1,0,0.19199999,6.2608695,0,18.034687,-0.0046535223,0.057592805,-0.06682917
599536.971963713,9586570.010928497,-0.13909149,144088538.5142826,0.014569858,1,0,0.21,6.7727275,0,18.034674,-0.004653533,0.057592787,-0.066829115
599534.8873658129,9586563.574537134,-0.18434525,144088538.51523533,0.018129252,1,0,0.163,6.5454545,0,18.034674,-0.004653553,0.057592805,-0.06682913
599532.1749378073,9586555.199044552,-0.1629448,144088538.51647478,0.0104887225,1,0,0.196,5.576923,0,18.034647,-0.0046535716,0.057592783,-0.06682907
599529.5529475026,9586547.10306281,-0.1842804,144088538.5176734,0.016249951,1,0,0.177,7.45,0,18.034576,-0.0046535903,0.05759279,-0.06682862
599528.6210842449,9586544.226448948,-0.26577187,144088538.51809913,0.024085566,1,0,0.110999994,10.714286,0,18.034546,-0.0046535986,0.057592787,-0.06682837
599527.8157612385,9586541.739206618,-0.31669807,144088538.51846752,0.040452126,2,1,0.073,13.272727,0,18.034521,-0.0046536103,0.057592735,-0.06682796
599526.7282262229,9586538.378608506,-0.33182144,144088538.51896504,0.06122102,4,1,0.046,14.272727,0,18.034504,-0.004653617,0.057592716,-0.06682786
599525.7603188176,9586535.386949245,-0.27148628,144088538.51940796,0.04521389,2,0,0.040999997,12.727273,0,18.03451,-0.004653616,0.057592742,-0.06682773
599524.4957002132,9586531.476600371,-0.26940155,144088538.5199874,0.06519874,2,0,0.052,12.166667,0,18.034512,-0.004653616,0.057592746,-0.06682784
599523.4317258042,9586528.184960805,-0.252573,144088538.52047494,0.039889444,2,0,0.046,12.272727,0,18.034512,-0.0046536154,0.05759275,-0.06682783
599522.3902012234,9586524.962103384,-0.25042725,144088538.52095246,0.062688656,2,0,0.042999998,13.545455,0,18.034475,-0.00465363,0.057592727,-0.06682791
599521.2777937644,9586521.518877372,-0.28199005,144088538.52146268,0.07191553,4,0,0.051,14.7,0,18.03443,-0.00465365,0.05759274,-0.06682773
599520.1123229719,9586517.9093441,-0.29273415,144088538.52199775,0.046719674,4,0,0.043999996,15.4,0,18.03443,-0.004653649,0.057592712,-0.066827804
599519.243471619,9586515.21707196,-0.2987976,144088538.5223968,0.0403963,4,1,0.038999997,14.9,0,18.03443,-0.0046536485,0.057592712,-0.06682786
599518.3738636784,9586512.521142464,-0.29895973,144088538.5227963,0.06856157,4,1,0.047,16.1,0,18.03443,-0.0046536485,0.057592705,-0.06682783
599517.5449173183,9586509.949679889,-0.3029003,144088538.52317765,0.04566161,4,1,0.056999996,14.2,0,18.03443,-0.0046536494,0.057592727,-0.06682778
599516.6422618463,9586507.14813432,-0.31173515,144088538.523593,0.054595638,4,1,0.044999998,14.7,0,18.034428,-0.0046536713,0.057592724,-0.0668276
599515.6360502711,9586504.02337965,-0.30165672,144088538.52405632,0.056596637,4,1,0.038999997,14.7,0,18.034418,-0.0046536853,0.057592727,-0.066827394
599513.9914289251,9586498.911848554,-0.31175995,144088538.52481458,0.05568328,4,1,0.042999998,14.2,0,18.034403,-0.0046536927,0.057592712,-0.06682726
599511.7275736704,9586491.867446195,-0.35250854,144088538.52585956,0.05440889,4,1,0.063,14.5,0,18.034403,-0.0046536927,0.057592712,-0.066827275
599510.7937286302,9586488.95964493,-0.36159134,144088538.52629122,0.05351273,2,1,0.053999998,13.7,0,18.034353,-0.0046537044,0.05759272,-0.06682729
599510.1497916931,9586486.954508996,-0.35793686,144088538.52658877,0.044589855,2,1,0.069,13.9,0,18.034311,-0.004653722,0.057592727,-0.06682723
599509.2148881108,9586484.038583826,-0.3305378,144088538.5270214,0.03294897,2,1,0.087,12.727273,0,18.034273,-0.0046537425,0.057592724,-0.06682716
599508.0259161942,9586480.326138748,-0.30827904,144088538.52757254,0.028455896,2,1,0.085999995,11.416667,0,18.034266,-0.0046537467,0.057592716,-0.06682716
599506.6603294229,9586476.08503123,-0.24607849,144088538.5282009,0.015980862,1,0,0.147,9.666667,0,18.034262,-0.004653747,0.0575927,-0.06682721
599505.0415912847,9586471.041075442,-0.1721344,144088538.52894914,0.01831219,1,0,0.177,8.733334,0,18.034267,-0.0046537467,0.05759267,-0.06682709
599503.5774344568,9586466.427211856,-0.118824005,144088538.52963537,0.015395509,1,0,0.203,8.875,0,18.03422,-0.0046537565,0.057592504,-0.06682676
599501.7425118538,9586460.62876845,-0.031002045,144088538.5304987,0.010437187,1,0,0.29099998,7.9444447,0,18.034185,-0.0046537714,0.057592496,-0.0668266
599499.928909779,9586454.889758058,0.07979965,144088538.53135267,0.008431161,1,0,0.37199998,7.4444447,0,18.034185,-0.004653772,0.057592496,-0.06682663
599498.4568549723,9586450.226584747,0.19034386,144088538.53204697,0.0072685815,1,0,0.57,6.736842,0,18.034185,-0.004653792,0.0575925,-0.06682661
599495.8352336198,9586441.91603318,0.4002552,144088538.53328413,0.007785261,1,0,0.616,6.173913,0,18.034163,-0.0046538096,0.057592496,-0.06682655
599493.6940439752,9586435.129622724,0.33970642,144088538.53429428,0.008269748,1,0,0.50299996,6.857143,0,18.034124,-0.0046538203,0.057592496,-0.06682657
599491.9657565864,9586429.655144144,0.039712906,144088538.53510928,0.014386175,1,0,0.213,8.117647,0,18.034056,-0.0046538385,0.057592496,-0.06682634
599490.5726499343,9586425.238196503,-0.027622223,144088538.53576654,0.037441287,1,0,0.08,8.933333,0,18.034025,-0.0046538543,0.057592478,-0.06682605
599489.1280477257,9586420.656469058,-0.053432465,144088538.53644824,0.03936537,1,0,0.081,8.4375,0,18.034025,-0.0046538548,0.05759248,-0.066826075
599487.3911565951,9586415.14494398,-0.069732666,144088538.537268,0.031177372,1,0,0.117,7.888889,0,18.034025,-0.0046538548,0.05759248,-0.066825904
599485.5472613835,9586409.294038825,-0.06077385,144088538.538138,0.019150222,1,0,0.109,6.6190476,0,18.033987,-0.004653871,0.057592478,-0.06682612
599482.9385904268,9586401.018109698,0.00062561035,144088538.53936747,0.013161717,1,0,0.164,5.7083335,0,18.033955,-0.004653888,0.057592474,-0.066826075
599480.4124573016,9586393.010973372,0.0111961365,144088538.54055652,0.017302204,1,0,0.169,5.52,0,18.033953,-0.0046539106,0.05759247,-0.066825405
599477.9323880939,9586385.157096686,-0.023155212,144088538.5417222,0.018360985,1,0,0.129,5.7391305,0,18.033922,-0.0046539283,0.05759242,-0.066824816
599475.8476406262,9586378.561326332,-0.008642197,144088538.54269996,0.018546108,1,0,0.11399999,6.0434785,0,18.033918,-0.0046539395,0.05759242,-0.06682486
599473.1657667205,9586370.089707509,-0.08349228,144088538.54395518,0.011067418,1,0,0.182,6.2173915,0,18.033873,-0.004653961,0.05759242,-0.06682486
599471.3065743739,9586364.224540168,-0.17892265,144088538.54482356,0.020356055,1,0,0.121,6.95,0,18.033846,-0.0046539744,0.057592418,-0.0668247
599469.6159239698,9586358.895714246,-0.18289185,144088538.54561192,0.016708631,1,0,0.138,6.894737,0,18.033817,-0.004653974,0.057592418,-0.066824764
599467.3251390873,9586351.684698116,-0.12002945,144088538.54667786,0.014589177,1,0,0.22199999,7.0,0,18.033735,-0.004653994,0.057592414,-0.066824265
599465.8290890172,9586346.981388608,-0.17608643,144088538.54737282,0.01615388,1,0,0.182,9.125,0,18.033714,-0.00465401,0.0575924,-0.066824175
599464.6783768721,9586343.353899091,-0.2048626,144088538.5479092,0.023953982,1,0,0.129,10.142858,0,18.033712,-0.0046540094,0.0575924,-0.06682407
599463.523599244,9586339.711957265,-0.2100544,144088538.54844746,0.026892224,1,0,0.107999995,10.0,0,18.033714,-0.00465401,0.0575924,-0.066824175
599461.9646008702,9586334.827283869,-0.18342018,144088538.5491681,0.024914641,1,0,0.128,9.25,0,18.033712,-0.004654033,0.0575924,-0.066823825
599460.3638803833,9586329.848786123,-0.16703224,144088538.54990047,0.02486045,1,0,0.121,8.5625,0,18.03369,-0.004654052,0.0575924,-0.06682352
599458.8745627273,9586325.22193199,-0.14418793,144088538.55058056,0.026589254,1,0,0.107999995,8.3529415,0,18.033686,-0.004654055,0.0575924,-0.06682363
599456.7921339235,9586318.76140108,-0.11196709,144088538.55152977,0.024971535,1,0,0.124,7.5263157,0,18.033686,-0.0046540713,0.057592392,-0.066823564
599454.769346656,9586312.492312694,-0.097984314,144088538.55245003,0.02090219,1,0,0.13999999,7.6666665,0,18.033628,-0.0046540983,0.057592392,-0.06682367
599453.2673168087,9586307.841286091,-0.08895874,144088538.55313274,0.022640316,1,0,0.135,7.611111,1,18.033602,-0.0046541095,0.057592385,-0.06682353
599451.1633067525,9586301.3355635,-0.093587875,144088538.55408713,0.017484112,1,0,0.164,6.5,1,18.03356,-0.0046541207,0.057592385,-0.066823386
599448.6182714833,9586293.473682676,-0.1555233,144088538.5552399,0.018601166,1,0,0.175,7.142857,1,18.03349,-0.0046541505,0.057592385,-0.06682275
599446.8113257687,9586287.895865446,-0.16640472,144088538.5560575,0.018351126,1,0,0.155,7.6842103,1,18.033468,-0.004654165,0.057592385,-0.06682231
599445.0101189929,9586282.339105258,-0.19207382,144088538.5568719,0.025004994,1,0,0.14299999,8.235294,1,18.03347,-0.0046541686,0.057592385,-0.06682221
599443.2741114789,9586276.984821972,-0.17772865,144088538.55765632,0.011628706,1,0,0.12,7.0,1,18.033468,-0.0046541886,0.057592385,-0.06682231
599441.0767991262,9586270.209282978,-0.12729073,144088538.55864894,0.019879133,1,0,0.128,6.409091,1,18.033442,-0.0046542124,0.05759237,-0.06682224
599438.7187878249,9586262.94108576,-0.08627701,144088538.55971345,0.018130763,1,0,0.13,5.9130435,1,18.033442,-0.004654222,0.057592366,-0.066822305
599436.4336465904,9586255.89871002,-0.075344086,144088538.56074503,0.017190386,1,0,0.124,6.571429,1,18.033394,-0.00465425,0.057592366,-0.06682189
599434.3739535711,9586249.55176588,-0.072818756,144088538.5616748,0.016765188,1,0,0.15699999,6.95,1,18.033358,-0.0046542673,0.057592362,-0.06682165
